No.,Time,,Time 1,Time 2,Delay
8223,"245,404,003",,"245,404,003","24,540,403",
8224,"24,540,403",,"24,540,403","245,404,097",
8225,"245,404,097",,"245,404,097","245,404,123",
8226,"245,404,123",,"245,404,123","245,404,187",
8227,"245,404,187",,"245,404,187","245,404,211",
8228,"245,404,211",,"245,404,211","245,404,272",
8229,"245,404,272",,"245,404,272","245,404,298",
8230,"245,404,298",,"245,404,298","245,404,363",
8231,"245,404,363",,"245,404,363","245,404,386",
8232,"245,404,386",,"245,404,386","245,419,454",
8233,"245,419,454",,"245,419,454","245,419,497",
8234,"245,419,497",,"245,419,497","245,419,599",
8235,"245,419,599",,"245,419,599","245,419,626",
8236,"245,419,626",,"245,419,626","246,401,505",
8237,"246,401,505",,"246,401,505","246,401,548",
8238,"246,401,548",,"246,401,548","246,401,594",
8239,"246,401,594",,"246,401,594","246,401,608",
8240,"246,401,608",,"246,401,608","246,418,673",
8241,"246,418,673",,"246,418,673","246,418,747",
8242,"246,418,747",,"246,418,747","246,418,848",
8243,"246,418,848",,"246,418,848","246,418,872",
8244,"246,418,872",,"246,418,872","246,418,911",
8245,"246,418,911",,"246,418,911","246,418,931",
8246,"246,418,931",,"246,418,931","246,433,593",
8247,"246,433,593",,"246,433,593","246,433,642",
8248,"246,433,642",,"246,433,642","246,433,822",
8249,"246,433,822",,"246,433,822","246,433,838",
8250,"246,433,838",,"246,433,838","246,433,882",
8251,"246,433,882",,"246,433,882","246,433,896",
8252,"246,433,896",,"246,433,896","246,433,939",
8253,"246,433,939",,"246,433,939","246,433,953",
8254,"246,433,953",,"246,433,953","246,433,991",
8255,"246,433,991",,"246,433,991","246,434,006",
8256,"246,434,006",,"246,434,006","246,434,046",
8257,"246,434,046",,"246,434,046","24,643,406",
8258,"24,643,406",,"24,643,406","246,434,101",
8259,"246,434,101",,"246,434,101","246,434,116",
8260,"246,434,116",,"246,434,116","246,434,175",
8261,"246,434,175",,"246,434,175","246,434,194",
8262,"246,434,194",,"246,434,194","246,434,242",
8263,"246,434,242",,"246,434,242","246,434,257",
8264,"246,434,257",,"246,434,257","247,013,652",
8265,"247,013,652",,"247,013,652","247,013,692",
8266,"247,013,692",,"247,013,692","247,013,956",
8267,"247,013,956",,"247,013,956","247,013,978",
8268,"247,013,978",,"247,013,978","247,025,663",
8269,"247,025,663",,"247,025,663","247,025,691",
8270,"247,025,691",,"247,025,691","247,025,921",
8271,"247,025,921",,"247,025,921","247,025,937",
8272,"247,025,937",,"247,025,937","247,415,642",
8273,"247,415,642",,"247,415,642","247,415,695",
8274,"247,415,695",,"247,415,695","247,431,915",
8275,"247,431,915",,"247,431,915","247,431,949",
8276,"247,431,949",,"247,431,949","247,432,027",
8277,"247,432,027",,"247,432,027","247,432,044",
8278,"247,432,044",,"247,432,044","247,432,077",
8279,"247,432,077",,"247,432,077","247,432,094",
8280,"247,432,094",,"247,432,094","247,448,645",
8281,"247,448,645",,"247,448,645","247,448,679",
8282,"247,448,679",,"247,448,679","24,744,875",
8283,"24,744,875",,"24,744,875","247,448,768",
8284,"247,448,768",,"247,448,768","247,985,786",
8285,"247,985,786",,"247,985,786","247,985,818",
8286,"247,985,818",,"247,985,818","247,985,989",
8287,"247,985,989",,"247,985,989","247,986,035",
8288,"247,986,035",,"247,986,035","248,430,614",
8289,"248,430,614",,"248,430,614","248,430,644",
8290,"248,430,644",,"248,430,644","248,445,661",
8291,"248,445,661",,"248,445,661","248,445,705",
8292,"248,445,705",,"248,445,705","248,445,762",
8293,"248,445,762",,"248,445,762","248,445,775",
8294,"248,445,775",,"248,445,775","248,445,815",
8295,"248,445,815",,"248,445,815","248,445,828",
8296,"248,445,828",,"248,445,828","248,445,866",
8297,"248,445,866",,"248,445,866","24,844,588",
8298,"24,844,588",,"24,844,588","248,445,918",
8299,"248,445,918",,"248,445,918","248,445,934",
8300,"248,445,934",,"248,445,934","248,445,967",
8301,"248,445,967",,"248,445,967","248,445,982",
8302,"248,445,982",,"248,445,982","248,446,016",
8303,"248,446,016",,"248,446,016","248,446,029",
8304,"248,446,029",,"248,446,029","248,446,068",
8305,"248,446,068",,"248,446,068","248,446,081",
8306,"248,446,081",,"248,446,081","248,446,117",
8307,"248,446,117",,"248,446,117","24,844,613",
8308,"24,844,613",,"24,844,613","248,461,815",
8309,"248,461,815",,"248,461,815","248,461,846",
8310,"248,461,846",,"248,461,846","248,461,968",
8311,"248,461,968",,"248,461,968","248,461,986",
8312,"248,461,986",,"248,461,986","249,087,745",
8313,"249,087,745",,"249,087,745","249,087,752",
8314,"249,087,752",,"249,087,752","249,087,778",
8315,"249,087,778",,"249,087,778","249,087,793",
8316,"249,087,793",,"249,087,793","249,087,862",
8317,"249,087,862",,"249,087,862","249,087,876",
8318,"249,087,876",,"249,087,876","249,087,955",
8319,"249,087,955",,"249,087,955","24,908,797",
8320,"24,908,797",,"24,908,797","249,444,907",
8321,"249,444,907",,"249,444,907","249,444,945",
8322,"249,444,945",,"249,444,945","249,459,695",
8323,"249,459,695",,"249,459,695","249,459,735",
8324,"249,459,735",,"249,459,735","249,459,881",
8325,"249,459,881",,"249,459,881","249,459,901",
8326,"249,459,901",,"249,459,901","249,459,935",
8327,"249,459,935",,"249,459,935","249,459,952",
8328,"249,459,952",,"249,459,952","249,474,986",
8329,"249,474,986",,"249,474,986","249,475,029",
8330,"249,475,029",,"249,475,029","249,475,093",
8331,"249,475,093",,"249,475,093","24,947,511",
8332,"24,947,511",,"24,947,511","250,461,181",
8333,"250,461,181",,"250,461,181","250,461,213",
8334,"250,461,213",,"250,461,213","250,473,666",
8335,"250,473,666",,"250,473,666","250,473,696",
8336,"250,473,696",,"250,473,696","250,473,764",
8337,"250,473,764",,"250,473,764","25,047,379",
8338,"25,047,379",,"25,047,379","250,473,821",
8339,"250,473,821",,"250,473,821","250,473,837",
8340,"250,473,837",,"250,473,837","250,489,703",
8341,"250,489,703",,"250,489,703","250,489,735",
8342,"250,489,735",,"250,489,735","250,489,855",
8343,"250,489,855",,"250,489,855","250,489,873",
8344,"250,489,873",,"250,489,873","25,147,175",
8345,"25,147,175",,"25,147,175","251,471,791",
8346,"251,471,791",,"251,471,791","251,471,863",
8347,"251,471,863",,"251,471,863","251,471,888",
8348,"251,471,888",,"251,471,888","251,487,729",
8349,"251,487,729",,"251,487,729","251,487,772",
8350,"251,487,772",,"251,487,772","251,487,842",
8351,"251,487,842",,"251,487,842","251,487,867",
8352,"251,487,867",,"251,487,867","251,487,936",
8353,"251,487,936",,"251,487,936","251,487,961",
8354,"251,487,961",,"251,487,961","25,148,803",
8355,"25,148,803",,"25,148,803","251,488,054",
8356,"251,488,054",,"251,488,054","251,488,124",
8357,"251,488,124",,"251,488,124","25,148,815",
8358,"25,148,815",,"25,148,815","251,488,217",
8359,"251,488,217",,"251,488,217","251,488,243",
8360,"251,488,243",,"251,488,243","251,488,308",
8361,"251,488,308",,"251,488,308","251,488,332",
8362,"251,488,332",,"251,488,332","251,488,392",
8363,"251,488,392",,"251,488,392","251,488,416",
8364,"251,488,416",,"251,488,416","251,488,484",
8365,"251,488,484",,"251,488,484","251,488,508",
8366,"251,488,508",,"251,488,508","251,518,922",
8367,"251,518,922",,"251,518,922","251,518,965",
8368,"251,518,965",,"251,518,965","251,519,033",
8369,"251,519,033",,"251,519,033","251,519,058",
8370,"251,519,058",,"251,519,058","251,519,119",
8371,"251,519,119",,"251,519,119","251,519,144",
8372,"251,519,144",,"251,519,144","251,519,217",
8373,"251,519,217",,"251,519,217","251,519,243",
8374,"251,519,243",,"251,519,243","251,519,309",
8375,"251,519,309",,"251,519,309","251,519,332",
8376,"251,519,332",,"251,519,332","251,519,398",
8377,"251,519,398",,"251,519,398","251,519,421",
8378,"251,519,421",,"251,519,421","251,519,485",
8379,"251,519,485",,"251,519,485","251,519,508",
8380,"251,519,508",,"251,519,508","251,519,572",
8381,"251,519,572",,"251,519,572","251,519,596",
8382,"251,519,596",,"251,519,596","251,519,664",
8383,"251,519,664",,"251,519,664","251,519,687",
8384,"251,519,687",,"251,519,687","251,519,751",
8385,"251,519,751",,"251,519,751","251,519,774",
8386,"251,519,774",,"251,519,774","251,519,842",
8387,"251,519,842",,"251,519,842","251,519,867",
8388,"251,519,867",,"251,519,867","252,020,957",
8389,"252,020,957",,"252,020,957","252,020,988",
8390,"252,020,988",,"252,020,988","252,021,171",
8391,"252,021,171",,"252,021,171","252,021,186",
8392,"252,021,186",,"252,021,186","252,036,861",
8393,"252,036,861",,"252,036,861","25,203,689",
8394,"25,203,689",,"25,203,689","252,037,056",
8395,"252,037,056",,"252,037,056","252,037,072",
8396,"252,037,072",,"252,037,072","25,248,681",
8397,"25,248,681",,"25,248,681","252,486,852",
8398,"252,486,852",,"252,486,852","252,486,925",
8399,"252,486,925",,"252,486,925","252,486,951",
8400,"252,486,951",,"252,486,951","252,502,012",
8401,"252,502,012",,"252,502,012","252,502,052",
8402,"252,502,052",,"252,502,052","252,502,122",
8403,"252,502,122",,"252,502,122","252,502,147",
8404,"252,502,147",,"252,502,147","252,502,211",
8405,"252,502,211",,"252,502,211","252,502,235",
8406,"252,502,235",,"252,502,235","252,502,303",
8407,"252,502,303",,"252,502,303","252,502,328",
8408,"252,502,328",,"252,502,328","252,502,397",
8409,"252,502,397",,"252,502,397","252,502,424",
8410,"252,502,424",,"252,502,424","252,502,492",
8411,"252,502,492",,"252,502,492","252,502,517",
8412,"252,502,517",,"252,502,517","252,502,591",
8413,"252,502,591",,"252,502,591","252,502,615",
8414,"252,502,615",,"252,502,615","252,502,682",
8415,"252,502,682",,"252,502,682","252,502,705",
8416,"252,502,705",,"252,502,705","252,532,859",
8417,"252,532,859",,"252,532,859","2,525,329",
8418,"2,525,329",,"2,525,329","252,533,163",
8419,"252,533,163",,"252,533,163","252,533,191",
8420,"252,533,191",,"252,533,191","252,533,286",
8421,"252,533,286",,"252,533,286","252,533,314",
8422,"252,533,314",,"252,533,314","253,500,887",
8423,"253,500,887",,"253,500,887","253,500,933",
8424,"253,500,933",,"253,500,933","253,501,118",
8425,"253,501,118",,"253,501,118","253,501,146",
8426,"253,501,146",,"253,501,146","25,351,586",
8427,"25,351,586",,"25,351,586","253,515,902",
8428,"253,515,902",,"253,515,902","253,516,023",
8429,"253,516,023",,"253,516,023","253,516,053",
8430,"253,516,053",,"253,516,053","25,351,611",
8431,"25,351,611",,"25,351,611","25,351,614",
8432,"25,351,614",,"25,351,614","253,546,842",
8433,"253,546,842",,"253,546,842","253,546,887",
8434,"253,546,887",,"253,546,887","253,546,973",
8435,"253,546,973",,"253,546,973","253,546,997",
8436,"253,546,997",,"253,546,997","25,354,706",
8437,"25,354,706",,"25,354,706","253,547,087",
8438,"253,547,087",,"253,547,087","254,097,064",
8439,"254,097,064",,"254,097,064","254,097,106",
8440,"254,097,106",,"254,097,106","25,409,747",
8441,"25,409,747",,"25,409,747","254,097,499",
8442,"254,097,499",,"254,097,499","254,513,893",
8443,"254,513,893",,"254,513,893","254,513,935",
8444,"254,513,935",,"254,513,935","254,514,006",
8445,"254,514,006",,"254,514,006","254,514,031",
8446,"254,514,031",,"254,514,031","254,529,893",
8447,"254,529,893",,"254,529,893","254,529,936",
8448,"254,529,936",,"254,529,936","254,530,197",
8449,"254,530,197",,"254,530,197","254,530,227",
8450,"254,530,227",,"254,530,227","254,530,373",
8451,"254,530,373",,"254,530,373","254,530,401",
8452,"254,530,401",,"254,530,401","254,560,953",
8453,"254,560,953",,"254,560,953","254,560,997",
8454,"254,560,997",,"254,560,997","254,561,174",
8455,"254,561,174",,"254,561,174","254,561,204",
8456,"254,561,204",,"254,561,204","255,528,968",
8457,"255,528,968",,"255,528,968","255,529,011",
8458,"255,529,011",,"255,529,011","255,543,962",
8459,"255,543,962",,"255,543,962","255,544,004",
8460,"255,544,004",,"255,544,004","255,544,093",
8461,"255,544,093",,"255,544,093","255,544,119",
8462,"255,544,119",,"255,544,119","255,544,179",
8463,"255,544,179",,"255,544,179","255,544,204",
8464,"255,544,204",,"255,544,204","255,544,272",
8465,"255,544,272",,"255,544,272","255,544,297",
8466,"255,544,297",,"255,544,297","255,544,366",
8467,"255,544,366",,"255,544,366","255,544,392",
8468,"255,544,392",,"255,544,392","25,554,446",
8469,"25,554,446",,"25,554,446","255,544,486",
8470,"255,544,486",,"255,544,486","255,544,549",
8471,"255,544,549",,"255,544,549","255,544,573",
8472,"255,544,573",,"255,544,573","255,544,631",
8473,"255,544,631",,"255,544,631","255,544,654",
8474,"255,544,654",,"255,544,654","255,544,722",
8475,"255,544,722",,"255,544,722","255,544,746",
8476,"255,544,746",,"255,544,746","255,574,941",
8477,"255,574,941",,"255,574,941","255,574,984",
8478,"255,574,984",,"255,574,984","255,575,056",
8479,"255,575,056",,"255,575,056","255,575,081",
8480,"255,575,081",,"255,575,081","255,575,141",
8481,"255,575,141",,"255,575,141","255,575,165",
8482,"255,575,165",,"255,575,165","255,575,238",
8483,"255,575,238",,"255,575,238","255,575,264",
8484,"255,575,264",,"255,575,264","255,575,329",
8485,"255,575,329",,"255,575,329","255,575,353",
8486,"255,575,353",,"255,575,353","255,575,489",
8487,"255,575,489",,"255,575,489","255,575,512",
8488,"255,575,512",,"255,575,512","255,575,572",
8489,"255,575,572",,"255,575,572","255,575,596",
8490,"255,575,596",,"255,575,596","256,543,175",
8491,"256,543,175",,"256,543,175","256,543,218",
8492,"256,543,218",,"256,543,218","256,543,288",
8493,"256,543,288",,"256,543,288","256,543,313",
8494,"256,543,313",,"256,543,313","256,557,022",
8495,"256,557,022",,"256,557,022","256,557,064",
8496,"256,557,064",,"256,557,064","256,557,186",
8497,"256,557,186",,"256,557,186","256,557,215",
8498,"256,557,215",,"256,557,215","256,557,276",
8499,"256,557,276",,"256,557,276","256,557,302",
8500,"256,557,302",,"256,557,302","256,589,002",
8501,"256,589,002",,"256,589,002","256,589,043",
8502,"256,589,043",,"256,589,043","256,589,114",
8503,"256,589,114",,"256,589,114","256,589,138",
8504,"256,589,138",,"256,589,138","256,589,201",
8505,"256,589,201",,"256,589,201","256,589,225",
8506,"256,589,225",,"256,589,225","256,589,293",
8507,"256,589,293",,"256,589,293","256,589,316",
8508,"256,589,316",,"256,589,316","256,589,384",
8509,"256,589,384",,"256,589,384","256,589,407",
8510,"256,589,407",,"256,589,407","256,589,498",
8511,"256,589,498",,"256,589,498","256,589,522",
8512,"256,589,522",,"256,589,522","256,589,617",
8513,"256,589,617",,"256,589,617","256,589,644",
8514,"256,589,644",,"256,589,644","257,025,174",
8515,"257,025,174",,"257,025,174","257,025,217",
8516,"257,025,217",,"257,025,217","257,025,555",
8517,"257,025,555",,"257,025,555","257,025,584",
8518,"257,025,584",,"257,025,584","257,046,955",
8519,"257,046,955",,"257,046,955","257,046,997",
8520,"257,046,997",,"257,046,997","25,704,726",
8521,"25,704,726",,"25,704,726","257,047,292",
8522,"257,047,292",,"257,047,292","257,556,156",
8523,"257,556,156",,"257,556,156","257,556,199",
8524,"257,556,199",,"257,556,199","257,571,074",
8525,"257,571,074",,"257,571,074","257,571,118",
8526,"257,571,118",,"257,571,118","257,571,238",
8527,"257,571,238",,"257,571,238","257,571,265",
8528,"257,571,265",,"257,571,265","257,571,321",
8529,"257,571,321",,"257,571,321","257,571,348",
8530,"257,571,348",,"257,571,348","257,603,072",
8531,"257,603,072",,"257,603,072","257,603,114",
8532,"257,603,114",,"257,603,114","257,603,213",
8533,"257,603,213",,"257,603,213","25,760,324",
8534,"25,760,324",,"25,760,324","258,004,489",
8535,"258,004,489",,"258,004,489","25,800,453",
8536,"25,800,453",,"25,800,453","258,004,614",
8537,"258,004,614",,"258,004,614","258,004,649",
8538,"258,004,649",,"258,004,649","258,570,115",
8539,"258,570,115",,"258,570,115","258,570,159",
8540,"258,570,159",,"258,570,159","258,585,106",
8541,"258,585,106",,"258,585,106","258,585,144",
8542,"258,585,144",,"258,585,144","25,858,521",
8543,"25,858,521",,"25,858,521","258,585,235",
8544,"258,585,235",,"258,585,235","258,585,294",
8545,"258,585,294",,"258,585,294","258,585,315",
8546,"258,585,315",,"258,585,315","258,585,374",
8547,"258,585,374",,"258,585,374","258,585,395",
8548,"258,585,395",,"258,585,395","258,585,454",
8549,"258,585,454",,"258,585,454","258,585,477",
8550,"258,585,477",,"258,585,477","258,585,534",
8551,"258,585,534",,"258,585,534","258,585,557",
8552,"258,585,557",,"258,585,557","258,585,611",
8553,"258,585,611",,"258,585,611","258,585,633",
8554,"258,585,633",,"258,585,633","258,617,294",
8555,"258,617,294",,"258,617,294","258,617,334",
8556,"258,617,334",,"258,617,334","258,617,509",
8557,"258,617,509",,"258,617,509","258,617,535",
8558,"258,617,535",,"258,617,535","259,103,302",
8559,"259,103,302",,"259,103,302","259,103,344",
8560,"259,103,344",,"259,103,344","259,103,623",
8561,"259,103,623",,"259,103,623","259,584,165",
8562,"259,584,165",,"259,584,165","259,584,219",
8563,"259,584,219",,"259,584,219","259,599,336",
8564,"259,599,336",,"259,599,336","259,599,378",
8565,"259,599,378",,"259,599,378","259,599,444",
8566,"259,599,444",,"259,599,444","25,959,947",
8567,"25,959,947",,"25,959,947","259,599,533",
8568,"259,599,533",,"259,599,533","259,599,557",
8569,"259,599,557",,"259,599,557","259,599,622",
